REWARDS COMPUTED TO BLOCK: 18010891
address, credit_account_miner, early_community_member, early_liquidity_provider, early_credit_account_user, cider_participants, early_gear_lps, pool ddai, pool dusdc, pool dweth, pool dwbtc, pool dwsteth, pool dfrax, cm dai, cm usdc, cm weth, cm wbtc, cm wsteth, cm frax, total, claimed, to pay
0x769b100c21ccc90dc96ee15b1ff888a446dbe4d9, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x76a38e79d93403bcda320e597919216dcd0c2c51, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x76ac6ad4e4e7c2e0b4ceeb30745bd53df3a85774, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x76e194f8361e7eadf6565c24967312b1e3277661, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x76fa5876ecef7cecfbe8f94566a1e7252c20bf39, 0, 20000, 1421, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21690, 21690, 0
0x76be6a2e91e57cd247b539ee6ffdf870d30d7689, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x76cabcb35a953912f95b47ef2285a156d527c709, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x76eee1d796330612342ebd978c11fdb417b74986, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x76f3d9c77e0f6b548cbfc70798113c4a90db8b6d, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7701fbe5a868111f74382140163d95abe9732a10, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x770bebe5946907cee4dfe004f1648ac435a9d5bb, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7711a9a7da504edf800fe80f7e52a3aa33dad07a, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x77123f397aeda4f3d0ae0bf9ee89291df5b09c14, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7738221d3a5f489aafefa11caef759b772fa6652, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 20021, 20000, 21
0x77505034769678c4d13d1864c77c3a0216771d5d, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x776d04e0448d0111f66d36cc422fd0caad6352a2, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x777a72f3830ced90888665c125c43a7623416440, 0, 30000, 0, 0, 1724, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31884, 31724, 160
0x777fce64e2ae9d2712c6dd0bc7ca8e6883ae752c, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x777a7538069681b4b88a1ffd54d7a9e87fdc4751, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x77c9e49073d9830723195f3788570c2c36c97688, 0, 100000, 0, 0, 5749, 4028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109777, 109777, 0
0x77e1b087378d0a12ba3769d46a983a8ae2e61e69, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x77cc5854d3b7b097ce47e9c8ee7239393646c678, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x77d25848b2396250df5860ae566f7c341d81efac, 0, 60000, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60001, 60000, 1
0x77f3675438e7756215fcca17b0e746eff11f885a, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7800c46571d29d48378fc62d9c913d5ce8d22c44, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x780bdfe4b47103936bbb234977d2f8aaabc61099, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 0, 100000
0x7814f804d0791ab0767f39b0cad76f1ff0b375f9, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x78235093f5c570527718b7fcff8409ae63891955, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7834618c98fdf362c810b0535072b001593097a3, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x7834dda0cced92b70b5bf0887b4b392563c3e78b, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7867b33913223fc147b1a5caa4cc86f1ff90c876, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x787c8be38e968bd0b41eaabe0b69d1c32ea09262, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x788e6b02258307ad05be5c8756060f248ce3585d, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x78bbe91b93e88a959d75e34ebf7a3c45b5075373, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x78e0fef34547d4e8c794915cab7ca514bb30d222, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x78b8b48cd12d04a9ddbd345706d35a33d32549ce, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x78cb5192d3178bbcc8ba7704c99048d94e1f8bb9, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x78ded61afc4a45ee2c6c7b5989ef031cbc02c076, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x78f0aa3f3984910e18f4c17220ee26c3937fd11c, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x78f14148559c911c51d9580bf4e3e930661f60ac, 0, 6000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6000, 6000, 0
0x7915d510e5bf0e02400c953d88560f321ce70b64, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7944628107aad413da27214e888eb7c9da61bd88, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 0, 30000
0x798b0075f39af20f87b5b1f88e27f1a41be3f7a1, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x79ad7dc6c3e068cc0160dd4dfec801b5ab170bf7, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x79c51b90ff53f7a75d9f1ffbef3a6f128c37b7bf, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x79c92e70570296bcb7ed94b3d995409cfc2b87bf, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x79cdb53d46d59680c1365baac6eac265ca28c40d, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x79f06c6b737b65b800efc87d9e97a90b8bbb2b3f, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x79f3ddc535bc7ce363b0f43247da8f20e68f0a27, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x79ccedbefbfe6c95570d85e65f8b0ac0d6bd017b, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x79d6d5defc3fd283d124bda2a304147731436395, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x79e684a001fdd917fe61bf0643d5800956c91a83, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7a5fe7cfc0866df244144215f4f09ca2b507239f, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7af2dbb733daed7b340b4215d23811563375f0f7, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7b65d7eb5af70b205f83ef812a8314a97f22ec2c, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7b7493cf30014684600876d8864d064a699ad7f9, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7b76e8aa983898aacdc9698266ee13c5b80e0365, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7b92e1c1d11507c9a3d9afcc782ecc146488951b, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7bb46254a69a30f1b5625827d2de18a9c77cc61e, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 0, 30000
0x7bc1cc5769a29efe5ad0a54797d83dccbaf0d3f8, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7bbba001a1f26b28569fd9bd290f307d223cd2eb, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7bc9ce769aac346fb6dd37d7e23ff9f3a755338c, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7c16e2d0ecfcf649c091d937f2b411567523a5b1, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7c25aa1f89ab7ad5372648dc005c3085f31b00f4, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7c2a76de348bef4f5f707ed5aca62cebccfbb23d, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7c4b7df9caf94def9049843955bbed6a08b15081, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7c542ed3a0d922a1f04ac70f465a2befea339af3, 0, 6000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6000, 6000, 0
0x7c555a7f4fc6597e18061cd4656bae0618b1a5df, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7c696093b48973e8a2550b819260e88aaeb6e00f, 0, 4000, 200, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4245, 4000, 245
0x7c9bc20eb9739c50365dde04a722a5ae935c1701, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7d56e2ddcf504a20831937a40149fcc98fe58805, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7df4445b224689a5ada48a8c63f1002faddebfb3, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7dc445e2b251e82bd45a4401e72cf60b6b4a13ab, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7ec5f42e9c53bfb02560427fc39583d041eb76bb, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7f1b0566202852daa84af62431c978541e819f20, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7f7812b9df0bff9424e772ed4d8b08a97f59d9a9, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7f7bac92aa3e28351f9e89535ca334e8a44542d0, 0, 60000, 0, 0, 3449, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63781, 63449, 332
0x7f957b7fe99dd0d515a2283420b6d8702be2ff18, 0, 20000, 0, 0, 1149, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21256, 20000, 1256
0x7f96fe61640bf83a013a6ef30d0b63ce59a981d6, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 0, 100000
0x7f98f4510aaaf0f3c87dd327aa52472c1f7afe6f, 0, 6000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6000, 0, 6000
0x7fb91196d296dd35f2faee3a73e44184aafdf602, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7ff4f8fe1dbbba8dc27103359bf96e97a4d44114, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7a077c67ed5bafa744c71381d85a8d9f225247d8, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7a2611b4b14d14c6d57c39dac5b02cb15ef5eef6, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7a9a56253f92755a5cc5ec44d622c7d8000855e6, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7aa39d502024fef406976b062553c3ed88506b30, 0, 30000, 5634, 0, 1724, 1208, 530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39096, 37888, 1208
0x7ac9c9135de57041095103d2aa8b5be31b9aa415, 0, 20000, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20005, 20000, 5
0x7ae02e3871f38d0ba4a5192d97621ba52083fd06, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7ae038b285b19f8d52fac026623e14e0bf41eef4, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7b2616c6114a4520f11b3e93c481bf5e3be0b152, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7b6555058649a1a63a6ea4fc1eafd28e78949a0b, 0, 20000, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20004, 20000, 4
0x7b76cfdb953606d3fd54510b178274dde7c0dd33, 0, 100000, 0, 0, 5749, 536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106285, 106285, 0
0x7b8153eb3d4d7d4d78a780f0ab4e072e8b404d8f, 0, 6000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6000, 6000, 0
0x7b9129bd82b8b2e9e045dfd54c008302be25b416, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7b98814a1b3ba986389c2f4bc60a8e0cd394b953, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7baba2eeccf59e79920c29db08da1f606ab4bfa9, 0, 350000, 0, 0, 2874, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353376, 353376, 0
0x7bc0f5eb530f517bc8cad806dcdd8c6c357dd9e2, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7bcdf76694d630f32cc156520d94ea8398f94571, 0, 30000, 0, 0, 821, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30897, 30897, 0
0x7c0d67f201fe53120299523d3dd998f5f387ca66, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7c1462c014d12ce8114c8d20897746e418d0609c, 0, 4000, 401, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4491, 4000, 491
0x7c376c57c256b7fe167bce5a0ff4af88de85226b, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7c43214bf9ef79ff1fcbc0e477e0dc36897db326, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7c7561894f90c2ab3854ab531ab6f2655e6803d0, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7c7ecab608b0cf22c36886cbc9584619b9fc2e6e, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7cbbd0e0cb8d9bdd60c6e7197c3e6f41487bcafa, 0, 30000, 0, 0, 1724, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31888, 30000, 1888
0x7d1d82a1dd9223f58ab02873254380b89ee917f3, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 0, 30000
0x7d22dd3f03c2a4c8e83313dbe2625cb211e349db, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7d27d9c03f52c38c3a2101714d4a7b20e917027d, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7d38b3b62282384f2d0142b6e2ccffbda0794583, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7d4764849853ea12e75ecf5850569c87ada7a167, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7d4a1b3b42d3f6ba734f4024e94cfda2b9ac369f, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x7d88cbe5488bb4930c2509bfcb55327a55d6e13a, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7d8d8441c8225945fe4cc5c1eaa1c08c20bf0fb8, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7dbf08b222fd478338dfad3331f77d2fa99ca646, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7de39816346f816d0c04e0e436f99f44a3e97bae, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7e164b47f59bbf61be44447a7ee64f330ae1599e, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7e41d4507b8a36070006066bbd94c8a5814c6eee, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7e5e57d23ee9649a0bf40de4b620bf8aa6315fcf, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7e6aca05a45c39ca59d976f34e87875a2805766c, 0, 100000, 0, 0, 3449, 2416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105865, 100000, 5865
0x7e9e5d282a77667156edaa99cd9c532c9e9be120, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 0, 20000
0x7ec53ea38843535fa3514623c613f8bf8b88b915, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7f29bd7e481dbd440051152c03a8c56407836ba2, 0, 6000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6000, 6000, 0
0x7f45a8eebdcc5c89f00bcc4e64d00174ee9fadb9, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x7f496252c8b026c07c56e802951c7f825e59c83a, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x7f8c95b8995193275af95684e7379513b741ac18, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7fc9637fba5b2c6c81c689aac1d2cd291cf0d68a, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7fcb401e78ae162318e54758efd1e52799bea180, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x7fb33281801cbe3318efb58ef65580ec49d7966f, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x80040312d5b96ef9c459bdc68451aba61ebfb7ef, 0, 4000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4000, 4000, 0
0x80059501337eb011f422fc7c630caabc3e2041da, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x800d9e36ffce6aaabd1568ef8a143c50a2e30e97, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x800fea9f97e13caf9902920e5a6b0199cd3ba741, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x801d551657c13c295e369a6509f71dab17c4c315, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x801a8b12c6a6bd62dad7f2a8b3d8496c8d0857af, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x801fb556d2953f9d5b2a02179529503aebf65b28, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x8029c4c55afd6f0e93ec080c5041e7e62e21bceb, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x803c31982b57bb1cae8bf0136bd2a3ee4bc89441, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x803d59d1d3410c9740c09561ceba7f54a7235c51, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x80407bbc071c34ab9ad0683c74903aba676775d7, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
0x804ab3f8286b2939a1f7e3ec7c4932395ba708c3, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x805f5f835e28719aa0f1e351ff4b599294bb3d28, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x80651712b42220a2db1d6b76f22134560aede6e6, 0, 20000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20000, 20000, 0
0x808297a1958dcc85cafce5e2cecc22306ef11a9a, 0, 100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000, 100000, 0
0x80a653bb0d51f66ee2933bf06098103f6eb4ea13, 0, 30000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30000, 30000, 0
